,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2016-09-01 00:00:00+02:00,149.0,2316.0,0.0,0.0,33.0,6.0,5786.0,319.0,0.0,169.0,155.0,130.0
2016-09-01 01:00:00+02:00,145.0,2336.0,0.0,0.0,307.0,4.0,5793.0,331.0,0.0,170.0,153.0,106.0
2016-09-01 02:00:00+02:00,145.0,2396.0,0.0,0.0,464.0,4.0,5794.0,319.0,0.0,170.0,112.0,80.0
2016-09-01 03:00:00+02:00,145.0,2266.0,0.0,0.0,520.0,5.0,5798.0,324.0,0.0,170.0,102.0,75.0
2016-09-01 04:00:00+02:00,142.0,2353.0,0.0,0.0,555.0,6.0,5802.0,311.0,0.0,170.0,75.0,67.0
2016-09-01 05:00:00+02:00,143.0,2339.0,0.0,0.0,384.0,5.0,5803.0,313.0,0.0,169.0,80.0,82.0
2016-09-01 06:00:00+02:00,147.0,2422.0,0.0,0.0,87.0,5.0,5807.0,358.0,0.0,170.0,49.0,82.0
2016-09-01 07:00:00+02:00,146.0,2565.0,0.0,0.0,37.0,6.0,5808.0,524.0,58.0,169.0,19.0,75.0
2016-09-01 08:00:00+02:00,146.0,2512.0,0.0,0.0,135.0,6.0,5809.0,571.0,313.0,168.0,64.0,75.0
2016-09-01 09:00:00+02:00,147.0,2521.0,0.0,0.0,49.0,7.0,5802.0,574.0,665.0,169.0,44.0,56.0
2016-09-01 10:00:00+02:00,146.0,2576.0,0.0,0.0,59.0,7.0,5798.0,587.0,918.0,166.0,26.0,50.0
2016-09-01 11:00:00+02:00,147.0,2453.0,0.0,0.0,90.0,7.0,5781.0,611.0,1135.0,163.0,26.0,62.0
2016-09-01 12:00:00+02:00,145.0,2540.0,0.0,1.0,201.0,8.0,5777.0,634.0,1191.0,166.0,12.0,65.0
2016-09-01 13:00:00+02:00,149.0,2521.0,0.0,4.0,101.0,8.0,5776.0,664.0,1307.0,165.0,6.0,72.0
2016-09-01 14:00:00+02:00,145.0,2484.0,0.0,0.0,79.0,9.0,5779.0,629.0,1323.0,166.0,7.0,73.0
2016-09-01 15:00:00+02:00,147.0,2440.0,0.0,0.0,10.0,12.0,5779.0,549.0,1365.0,167.0,6.0,74.0
2016-09-01 16:00:00+02:00,148.0,2419.0,0.0,0.0,36.0,12.0,5780.0,529.0,1236.0,167.0,5.0,73.0
2016-09-01 17:00:00+02:00,148.0,2374.0,0.0,0.0,0.0,11.0,5777.0,504.0,949.0,162.0,6.0,63.0
2016-09-01 18:00:00+02:00,152.0,2464.0,0.0,0.0,11.0,10.0,5779.0,474.0,503.0,159.0,0.0,54.0
2016-09-01 19:00:00+02:00,151.0,2495.0,0.0,0.0,65.0,9.0,5778.0,442.0,140.0,162.0,7.0,40.0
2016-09-01 20:00:00+02:00,149.0,2523.0,0.0,0.0,333.0,6.0,5772.0,419.0,6.0,163.0,17.0,39.0
2016-09-01 21:00:00+02:00,150.0,2552.0,0.0,0.0,262.0,3.0,5767.0,459.0,0.0,162.0,45.0,29.0
2016-09-01 22:00:00+02:00,150.0,2451.0,0.0,0.0,88.0,1.0,5770.0,403.0,0.0,163.0,88.0,30.0
2016-09-01 23:00:00+02:00,152.0,2351.0,0.0,0.0,55.0,2.0,5775.0,376.0,0.0,161.0,116.0,25.0
2016-09-02 00:00:00+02:00,146.0,2346.0,0.0,0.0,87.0,9.0,5785.0,320.0,0.0,161.0,99.0,25.0
2016-09-02 01:00:00+02:00,146.0,2359.0,0.0,0.0,242.0,14.0,5790.0,307.0,0.0,163.0,89.0,24.0
2016-09-02 02:00:00+02:00,145.0,2380.0,0.0,0.0,303.0,8.0,5790.0,310.0,0.0,165.0,114.0,30.0
2016-09-02 03:00:00+02:00,153.0,2251.0,0.0,0.0,506.0,5.0,5799.0,318.0,0.0,163.0,126.0,45.0
