,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2016-01-01 00:00:00+01:00,248.0,1909.0,0.0,0.0,1.0,23.0,4872.0,500.0,0.0,263.0,425.0,563.0
2016-01-01 01:00:00+01:00,272.0,1783.0,0.0,0.0,2.0,24.0,4872.0,472.0,0.0,265.0,371.0,474.0
2016-01-01 02:00:00+01:00,274.0,1748.0,0.0,0.0,89.0,24.0,4873.0,456.0,0.0,264.0,344.0,336.0
2016-01-01 03:00:00+01:00,279.0,1724.0,0.0,0.0,258.0,24.0,4873.0,448.0,0.0,264.0,185.0,225.0
2016-01-01 04:00:00+01:00,307.0,1661.0,0.0,0.0,269.0,24.0,4869.0,449.0,0.0,266.0,88.0,196.0
2016-01-01 05:00:00+01:00,321.0,1689.0,0.0,0.0,553.0,24.0,4870.0,454.0,0.0,268.0,39.0,156.0
2016-01-01 06:00:00+01:00,325.0,1645.0,0.0,0.0,356.0,24.0,4874.0,458.0,0.0,265.0,4.0,100.0
2016-01-01 07:00:00+01:00,321.0,1635.0,0.0,0.0,251.0,24.0,4879.0,482.0,0.0,268.0,7.0,48.0
2016-01-01 08:00:00+01:00,322.0,1639.0,0.0,0.0,116.0,23.0,4880.0,523.0,0.0,268.0,7.0,35.0
2016-01-01 09:00:00+01:00,322.0,1682.0,0.0,0.0,154.0,24.0,4881.0,541.0,121.0,265.0,4.0,53.0
2016-01-01 10:00:00+01:00,332.0,1615.0,0.0,0.0,153.0,25.0,4879.0,547.0,325.0,263.0,25.0,56.0
2016-01-01 11:00:00+01:00,333.0,1572.0,0.0,0.0,173.0,25.0,4877.0,552.0,559.0,265.0,60.0,52.0
2016-01-01 12:00:00+01:00,328.0,1594.0,0.0,0.0,47.0,25.0,4878.0,558.0,552.0,265.0,86.0,43.0
2016-01-01 13:00:00+01:00,326.0,1655.0,0.0,0.0,45.0,25.0,4880.0,559.0,432.0,265.0,158.0,65.0
2016-01-01 14:00:00+01:00,332.0,1678.0,0.0,0.0,9.0,25.0,4880.0,564.0,223.0,266.0,203.0,101.0
2016-01-01 15:00:00+01:00,328.0,1588.0,0.0,0.0,16.0,25.0,4877.0,564.0,92.0,261.0,196.0,130.0
2016-01-01 16:00:00+01:00,332.0,1628.0,0.0,0.0,43.0,26.0,4880.0,569.0,9.0,259.0,236.0,173.0
2016-01-01 17:00:00+01:00,334.0,1623.0,0.0,0.0,20.0,26.0,4877.0,534.0,0.0,254.0,375.0,286.0
