,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2016-03-01 01:00:00+02:00,1126.0,541.0,917.0,1.0,469.0,1634.0,2774.0,247.0,47.0,43.0,308.0
2016-03-01 02:00:00+02:00,1106.0,546.0,921.0,1.0,474.0,1560.0,2774.0,246.0,47.0,43.0,306.0
2016-03-01 03:00:00+02:00,1111.0,546.0,915.0,1.0,471.0,1578.0,2775.0,245.0,47.0,43.0,298.0
2016-03-01 04:00:00+02:00,1112.0,543.0,955.0,1.0,470.0,1662.0,2775.0,245.0,40.0,43.0,286.0
2016-03-01 05:00:00+02:00,1113.0,574.0,1050.0,1.0,477.0,1877.0,2775.0,245.0,39.0,43.0,291.0
2016-03-01 06:00:00+02:00,1122.0,662.0,1128.0,1.0,500.0,2016.0,2774.0,245.0,41.0,44.0,271.0
2016-03-01 07:00:00+02:00,1126.0,675.0,1129.0,1.0,532.0,1990.0,2774.0,247.0,38.0,45.0,256.0
2016-03-01 08:00:00+02:00,1136.0,697.0,1138.0,1.0,557.0,2190.0,2774.0,248.0,39.0,48.0,258.0
2016-03-01 09:00:00+02:00,1123.0,694.0,1141.0,32.0,580.0,2252.0,2775.0,239.0,40.0,51.0,238.0
2016-03-01 10:00:00+02:00,1101.0,684.0,1154.0,4.0,577.0,2271.0,2774.0,227.0,38.0,50.0,214.0
2016-03-01 11:00:00+02:00,1085.0,694.0,1157.0,1.0,566.0,2119.0,2774.0,215.0,37.0,49.0,224.0
2016-03-01 12:00:00+02:00,1085.0,709.0,1140.0,1.0,561.0,2107.0,2774.0,207.0,37.0,45.0,221.0
2016-03-01 13:00:00+02:00,1084.0,722.0,1143.0,49.0,539.0,2073.0,2775.0,202.0,37.0,43.0,221.0
2016-03-01 14:00:00+02:00,1085.0,719.0,1147.0,1.0,500.0,2056.0,2775.0,200.0,38.0,43.0,236.0
2016-03-01 15:00:00+02:00,1103.0,720.0,1140.0,1.0,478.0,2082.0,2774.0,201.0,38.0,43.0,282.0
2016-03-01 16:00:00+02:00,1120.0,682.0,1143.0,1.0,475.0,2206.0,2774.0,206.0,38.0,42.0,321.0
2016-03-01 17:00:00+02:00,1109.0,665.0,1140.0,0.0,503.0,2263.0,2774.0,210.0,38.0,42.0,363.0
2016-03-01 18:00:00+02:00,1101.0,664.0,1137.0,0.0,508.0,2227.0,2775.0,215.0,38.0,42.0,416.0
2016-03-01 19:00:00+02:00,1109.0,669.0,1133.0,0.0,489.0,2156.0,2774.0,221.0,38.0,42.0,490.0
2016-03-01 20:00:00+02:00,1114.0,642.0,1089.0,0.0,474.0,2081.0,2773.0,224.0,37.0,42.0,544.0
2016-03-01 21:00:00+02:00,1110.0,582.0,980.0,0.0,455.0,1966.0,2773.0,227.0,37.0,42.0,560.0
2016-03-01 22:00:00+02:00,1095.0,575.0,881.0,0.0,443.0,1887.0,2774.0,231.0,37.0,42.0,543.0
2016-03-01 23:00:00+02:00,1078.0,544.0,854.0,0.0,437.0,1743.0,2772.0,237.0,38.0,42.0,554.0
2016-03-02 00:00:00+02:00,1102.0,549.0,854.0,0.0,436.0,1547.0,2773.0,241.0,37.0,42.0,550.0
2016-03-02 01:00:00+02:00,1121.0,564.0,851.0,0.0,435.0,1527.0,2774.0,246.0,43.0,42.0,547.0
2016-03-02 02:00:00+02:00,1108.0,568.0,851.0,0.0,440.0,1514.0,2774.0,255.0,45.0,42.0,551.0
2016-03-02 03:00:00+02:00,1109.0,568.0,852.0,0.0,448.0,1551.0,2775.0,259.0,45.0,32.0,546.0
2016-03-02 04:00:00+02:00,1100.0,568.0,865.0,0.0,463.0,1560.0,2774.0,257.0,45.0,13.0,512.0
2016-03-02 05:00:00+02:00,1096.0,590.0,877.0,0.0,470.0,1663.0,2774.0,254.0,46.0,21.0,504.0
2016-03-02 06:00:00+02:00,1113.0,692.0,862.0,0.0,508.0,1840.0,2774.0,253.0,45.0,21.0,490.0
2016-03-02 07:00:00+02:00,1121.0,719.0,877.0,0.0,547.0,2003.0,2774.0,253.0,45.0,22.0,473.0
2016-03-02 08:00:00+02:00,1116.0,702.0,916.0,0.0,582.0,2076.0,2773.0,253.0,45.0,25.0,470.0
2016-03-02 09:00:00+02:00,1114.0,709.0,910.0,54.0,590.0,2127.0,2774.0,249.0,45.0,25.0,437.0
2016-03-02 10:00:00+02:00,1103.0,705.0,911.0,1.0,578.0,2237.0,2775.0,243.0,45.0,25.0,374.0
2016-03-02 11:00:00+02:00,1070.0,719.0,916.0,1.0,575.0,2269.0,2774.0,236.0,46.0,25.0,317.0
2016-03-02 12:00:00+02:00,1065.0,737.0,1001.0,1.0,574.0,2241.0,2774.0,228.0,45.0,25.0,280.0
2016-03-02 13:00:00+02:00,1059.0,739.0,1099.0,1.0,559.0,2222.0,2774.0,222.0,45.0,24.0,272.0
2016-03-02 14:00:00+02:00,1067.0,727.0,1139.0,1.0,527.0,1979.0,2775.0,218.0,46.0,25.0,273.0
