,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2016-11-01 00:00:00+01:00,276.0,3133.0,0.0,0.0,199.0,4.0,3848.0,446.0,0.0,201.0,7.0,63.0
2016-11-01 01:00:00+01:00,276.0,2579.0,0.0,0.0,134.0,4.0,3872.0,448.0,0.0,205.0,7.0,72.0
2016-11-01 02:00:00+01:00,274.0,2474.0,0.0,0.0,463.0,4.0,3902.0,466.0,0.0,205.0,6.0,69.0
2016-11-01 03:00:00+01:00,277.0,2360.0,0.0,0.0,479.0,4.0,3938.0,501.0,0.0,204.0,5.0,54.0
2016-11-01 04:00:00+01:00,275.0,2460.0,0.0,0.0,767.0,5.0,3948.0,513.0,0.0,206.0,2.0,54.0
2016-11-01 05:00:00+01:00,282.0,2538.0,0.0,0.0,58.0,8.0,3943.0,530.0,0.0,207.0,1.0,55.0
2016-11-01 06:00:00+01:00,300.0,2594.0,0.0,0.0,0.0,7.0,3946.0,588.0,0.0,208.0,1.0,63.0
2016-11-01 07:00:00+01:00,299.0,2540.0,0.0,0.0,2.0,7.0,3947.0,637.0,8.0,206.0,3.0,66.0
2016-11-01 08:00:00+01:00,299.0,2639.0,0.0,0.0,7.0,7.0,3948.0,653.0,173.0,205.0,3.0,57.0
2016-11-01 09:00:00+01:00,298.0,2889.0,0.0,0.0,7.0,8.0,3946.0,660.0,445.0,206.0,6.0,53.0
2016-11-01 10:00:00+01:00,299.0,2764.0,0.0,0.0,20.0,8.0,3946.0,638.0,845.0,200.0,22.0,49.0
2016-11-01 11:00:00+01:00,282.0,2669.0,0.0,0.0,48.0,8.0,3941.0,618.0,1055.0,202.0,47.0,51.0
2016-11-01 12:00:00+01:00,280.0,2928.0,0.0,0.0,363.0,8.0,3941.0,600.0,1038.0,204.0,106.0,50.0
2016-11-01 13:00:00+01:00,280.0,3074.0,0.0,0.0,429.0,8.0,3936.0,586.0,788.0,206.0,198.0,54.0
2016-11-01 14:00:00+01:00,279.0,3049.0,0.0,0.0,254.0,7.0,3935.0,589.0,440.0,205.0,119.0,64.0
2016-11-01 15:00:00+01:00,283.0,3079.0,0.0,0.0,287.0,6.0,3946.0,619.0,172.0,206.0,366.0,75.0
2016-11-01 16:00:00+01:00,281.0,3314.0,0.0,0.0,293.0,7.0,3946.0,600.0,35.0,207.0,459.0,109.0
2016-11-01 17:00:00+01:00,281.0,3701.0,0.0,0.0,201.0,7.0,3933.0,618.0,0.0,207.0,472.0,163.0
2016-11-01 18:00:00+01:00,277.0,3624.0,0.0,0.0,319.0,7.0,3932.0,624.0,0.0,208.0,426.0,189.0
2016-11-01 19:00:00+01:00,288.0,3641.0,0.0,0.0,579.0,7.0,3930.0,587.0,0.0,210.0,382.0,209.0
2016-11-01 20:00:00+01:00,296.0,3719.0,0.0,0.0,288.0,7.0,3934.0,523.0,0.0,209.0,353.0,191.0
2016-11-01 21:00:00+01:00,301.0,3455.0,0.0,0.0,40.0,7.0,3937.0,520.0,0.0,210.0,260.0,190.0
2016-11-01 22:00:00+01:00,299.0,3501.0,0.0,0.0,50.0,7.0,3937.0,509.0,0.0,210.0,204.0,188.0
2016-11-01 23:00:00+01:00,296.0,3468.0,0.0,0.0,61.0,6.0,3939.0,537.0,0.0,209.0,138.0,131.0
2016-11-02 00:00:00+01:00,296.0,3091.0,0.0,0.0,59.0,6.0,3940.0,391.0,0.0,209.0,204.0,102.0
2016-11-02 01:00:00+01:00,287.0,2930.0,0.0,0.0,342.0,6.0,3940.0,338.0,0.0,210.0,289.0,89.0
2016-11-02 02:00:00+01:00,277.0,3018.0,0.0,0.0,538.0,6.0,3941.0,343.0,0.0,210.0,381.0,83.0
2016-11-02 03:00:00+01:00,276.0,2917.0,0.0,0.0,779.0,6.0,3944.0,355.0,0.0,209.0,337.0,108.0
2016-11-02 04:00:00+01:00,275.0,2826.0,0.0,0.0,906.0,7.0,3947.0,364.0,0.0,209.0,378.0,143.0
2016-11-02 05:00:00+01:00,276.0,3101.0,0.0,0.0,156.0,7.0,3952.0,390.0,0.0,208.0,401.0,226.0
2016-11-02 06:00:00+01:00,274.0,3555.0,0.0,0.0,62.0,7.0,3951.0,468.0,0.0,207.0,373.0,275.0
2016-11-02 07:00:00+01:00,279.0,3620.0,0.0,0.0,3.0,6.0,3949.0,540.0,3.0,205.0,375.0,288.0
2016-11-02 08:00:00+01:00,281.0,3573.0,0.0,0.0,41.0,5.0,3948.0,559.0,132.0,204.0,405.0,263.0
