,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2016-06-01 00:00:00+02:00,77.51,832.02,0.0,0.0,5.976,0.792,54.012,306.68,0.0,195.51064,2.232,0.34099999999999997
2016-06-01 01:00:00+02:00,77.97,810.9499999999999,0.0,0.0,19.728,0.792,54.012,285.36,0.0,193.6662,1.788,0.374
2016-06-01 02:00:00+02:00,77.51,821.24,0.0,0.0,23.472,0.792,54.0,264.86,0.0,195.51064,1.932,0.429
2016-06-01 03:00:00+02:00,77.74000000000001,801.64,0.0,0.0,24.216,0.8160000000000001,54.012,274.70000000000005,0.0,192.74398000000002,2.2680000000000002,0.45099999999999996
2016-06-01 04:00:00+02:00,77.74000000000001,801.64,0.0,0.0,23.976,0.84,54.036,261.58000000000004,0.0,195.51064,2.628,0.46199999999999997
2016-06-01 05:00:00+02:00,77.97,825.65,0.0,0.0,19.584,0.768,54.06,276.34000000000003,0.082,195.51064,2.952,0.46199999999999997
2016-06-01 06:00:00+02:00,78.43,918.75,0.0,0.0,9.192,0.768,54.132,328.0,1.681,195.51064,2.904,0.45099999999999996
2016-06-01 07:00:00+02:00,78.66,1130.43,0.0,0.0,8.352,0.792,54.120000000000005,479.70000000000005,4.633,194.58842,2.196,0.46199999999999997
2016-06-01 08:00:00+02:00,78.66,1381.31,0.0,0.0,18.264,0.792,54.084,559.24,7.462000000000001,194.58842,2.484,0.473
2016-06-01 09:00:00+02:00,78.2,1377.8799999999999,0.0,0.0,22.344,0.8160000000000001,54.024,587.12,9.717,192.74398000000002,3.108,0.605
2016-06-01 10:00:00+02:00,74.98,1374.94,0.0,0.0,15.84,0.84,54.024,573.1800000000001,11.48,188.13288,2.844,0.7699999999999999
2016-06-01 11:00:00+02:00,74.52000000000001,1375.43,0.0,0.0,8.040000000000001,0.8160000000000001,54.0,577.2800000000001,14.596,189.0551,2.7960000000000003,0.979
2016-06-01 12:00:00+02:00,77.74000000000001,1316.6299999999999,0.0,0.0,4.5600000000000005,0.792,54.036,555.14,17.179000000000002,191.82176,3.8040000000000003,1.188
2016-06-01 13:00:00+02:00,78.2,1226.96,0.0,0.0,0.12,0.792,54.048,543.6600000000001,14.145000000000001,192.74398000000002,5.232,1.408
2016-06-01 14:00:00+02:00,77.74000000000001,1050.56,0.0,0.0,0.28800000000000003,0.8160000000000001,54.012,552.6800000000001,14.145000000000001,189.97732000000002,6.12,1.738
2016-06-01 15:00:00+02:00,77.74000000000001,914.8299999999999,0.0,0.0,1.032,0.8160000000000001,53.988,555.14,14.473,189.97732000000002,7.0680000000000005,1.716
2016-06-01 16:00:00+02:00,77.74000000000001,847.21,0.0,0.0,0.12,0.8160000000000001,53.976,543.6600000000001,12.341000000000001,189.0551,7.548,1.892
2016-06-01 17:00:00+02:00,77.51,854.56,0.0,0.0,0.07200000000000001,0.792,53.964,519.88,8.815,190.89954,7.812,1.9689999999999999
2016-06-01 18:00:00+02:00,77.51,843.78,0.0,0.0,0.0,0.792,53.928000000000004,492.82000000000005,6.642,192.74398000000002,7.956,2.2439999999999998
2016-06-01 19:00:00+02:00,77.74000000000001,884.9399999999999,0.0,0.0,1.08,0.792,53.928000000000004,472.32000000000005,4.8790000000000004,189.0551,7.98,2.695
