,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2016-08-01 00:00:00+02:00,81.88000000000001,733.53,0.0,0.0,0.40800000000000003,0.40800000000000003,58.644,232.06000000000003,0.0,181.67734000000002,0.888,0.32999999999999996
2016-08-01 01:00:00+02:00,67.16,741.86,0.0,0.0,3.96,0.336,58.704,219.76000000000002,0.0,184.44400000000002,0.648,0.528
2016-08-01 02:00:00+02:00,61.870000000000005,735.98,0.0,0.0,5.376,0.28800000000000003,58.752,223.86,0.0,182.59956,0.684,0.6489999999999999
2016-08-01 03:00:00+02:00,62.330000000000005,729.61,0.0,0.0,8.184000000000001,0.28800000000000003,58.788000000000004,218.12,0.0,182.59956,0.14400000000000002,0.847
2016-08-01 04:00:00+02:00,77.97,772.73,0.0,0.0,6.408,0.28800000000000003,58.776,218.94000000000003,0.0,183.52178,0.024,0.968
2016-08-01 05:00:00+02:00,82.11,817.3199999999999,0.0,0.0,2.208,0.312,58.788000000000004,223.04000000000002,0.0,181.67734000000002,0.048,1.034
2016-08-01 06:00:00+02:00,82.8,916.3,0.0,0.0,0.624,0.312,58.776,240.26000000000002,0.6970000000000001,178.91068,0.06,0.869
2016-08-01 07:00:00+02:00,83.49000000000001,987.84,0.0,0.0,0.0,0.28800000000000003,58.752,375.56,8.200000000000001,168.76626000000002,0.084,1.023
2016-08-01 08:00:00+02:00,82.57000000000001,1023.12,0.0,0.0,0.0,0.216,58.704,438.70000000000005,21.935000000000002,148.47742,0.156,0.869
2016-08-01 09:00:00+02:00,82.11,1000.09,0.0,0.0,0.0,0.24,58.668,458.38000000000005,39.934000000000005,145.71076,0.216,0.594
2016-08-01 10:00:00+02:00,82.11,1033.9,0.0,0.0,0.456,0.36,58.656,439.52000000000004,54.858000000000004,151.24408,0.108,0.759
2016-08-01 11:00:00+02:00,79.12,1008.42,0.0,0.0,2.904,0.40800000000000003,58.596000000000004,439.52000000000004,57.892,146.63298,0.14400000000000002,1.2209999999999999
2016-08-01 12:00:00+02:00,78.66,1066.73,0.0,0.0,5.496,0.312,58.548,448.54,58.056000000000004,147.5552,0.216,1.155
2016-08-01 13:00:00+02:00,78.89,1067.71,0.0,0.0,5.04,0.312,58.572,456.74,57.359,152.1663,0.132,1.1989999999999998
2016-08-01 14:00:00+02:00,79.12,1082.9,0.0,0.0,3.096,0.336,58.608000000000004,441.16,54.53,150.32186000000002,0.18,1.089
2016-08-01 15:00:00+02:00,79.12,1043.7,0.0,0.0,0.168,0.36,58.632,439.52000000000004,50.307,150.32186000000002,0.36,0.9239999999999999
2016-08-01 16:00:00+02:00,79.58,1142.19,0.0,0.0,0.336,0.336,58.632,412.46000000000004,39.36,150.32186000000002,0.504,1.045
2016-08-01 17:00:00+02:00,79.35000000000001,1142.19,0.0,0.0,2.112,0.336,58.656,410.82000000000005,24.518,155.85518000000002,0.768,1.023
2016-08-01 18:00:00+02:00,79.58,1155.91,0.0,0.0,3.2640000000000002,0.312,58.608000000000004,414.92,14.883000000000001,178.91068,1.56,1.001
2016-08-01 19:00:00+02:00,79.58,1119.65,0.0,0.0,1.08,0.312,58.632,348.5,7.995,181.67734000000002,1.692,0.8029999999999999
2016-08-01 20:00:00+02:00,79.81,1049.09,0.0,0.0,3.672,0.312,58.632,321.44,2.009,182.59956,1.824,0.638
2016-08-01 21:00:00+02:00,79.81,994.6999999999999,0.0,0.0,1.032,0.312,58.608000000000004,277.16,0.041,179.8329,2.988,0.7699999999999999
2016-08-01 22:00:00+02:00,79.81,982.9399999999999,0.0,0.0,0.0,0.312,58.68,267.32,0.0,183.52178,2.736,0.8029999999999999
2016-08-01 23:00:00+02:00,79.12,967.26,0.0,0.0,1.032,0.336,58.68,252.56000000000003,0.0,179.8329,2.532,0.6599999999999999
2016-08-02 00:00:00+02:00,79.35000000000001,976.5699999999999,0.0,0.0,2.376,0.336,58.692,233.70000000000002,0.0,178.91068,1.8960000000000001,0.6709999999999999
2016-08-02 01:00:00+02:00,79.12,939.8199999999999,0.0,0.0,3.024,0.312,58.68,262.40000000000003,0.0,180.75512,1.32,0.748
