,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2016-10-01 00:00:00+02:00,245.0,4212.0,1097.0,181.0,651.0,2566.0,1729.0,36284.0,0.0,295.0,1071.0
2016-10-01 01:00:00+02:00,247.0,4091.0,1158.0,193.0,398.0,2428.0,522.0,36393.0,0.0,294.0,1195.0
2016-10-01 02:00:00+02:00,244.0,3971.0,1159.0,192.0,878.0,2214.0,401.0,36493.0,0.0,294.0,1310.0
2016-10-01 03:00:00+02:00,245.0,3338.0,1150.0,191.0,2131.0,2137.0,200.0,36015.0,0.0,299.0,1462.0
2016-10-01 04:00:00+02:00,244.0,3343.0,1139.0,190.0,2329.0,2039.0,240.0,36392.0,0.0,302.0,1486.0
2016-10-01 05:00:00+02:00,249.0,3511.0,895.0,190.0,2325.0,1952.0,277.0,36728.0,0.0,300.0,1525.0
2016-10-01 06:00:00+02:00,247.0,4058.0,891.0,190.0,2089.0,1951.0,402.0,36848.0,0.0,295.0,1489.0
2016-10-01 07:00:00+02:00,247.0,4144.0,893.0,190.0,724.0,2016.0,800.0,36932.0,27.0,296.0,1539.0
2016-10-01 08:00:00+02:00,246.0,4130.0,841.0,191.0,293.0,2308.0,1065.0,36823.0,128.0,296.0,1524.0
2016-10-01 09:00:00+02:00,247.0,4258.0,993.0,194.0,902.0,2581.0,1829.0,37267.0,489.0,290.0,1432.0
2016-10-01 10:00:00+02:00,247.0,4152.0,982.0,194.0,1003.0,2536.0,1679.0,37190.0,1028.0,289.0,1439.0
2016-10-01 11:00:00+02:00,247.0,4110.0,1115.0,192.0,710.0,2498.0,1216.0,36953.0,1572.0,289.0,1601.0
2016-10-01 12:00:00+02:00,249.0,4041.0,1129.0,192.0,495.0,2594.0,870.0,36666.0,2025.0,286.0,2129.0
2016-10-01 13:00:00+02:00,246.0,3999.0,1074.0,192.0,616.0,2335.0,484.0,36559.0,2151.0,283.0,2675.0
2016-10-01 14:00:00+02:00,246.0,4030.0,993.0,191.0,1978.0,2282.0,367.0,36670.0,2064.0,276.0,3129.0
2016-10-01 15:00:00+02:00,247.0,3886.0,852.0,190.0,2318.0,2273.0,336.0,36671.0,1883.0,279.0,3347.0
2016-10-01 16:00:00+02:00,248.0,3781.0,862.0,190.0,2230.0,2239.0,278.0,36696.0,1744.0,285.0,3365.0
2016-10-01 17:00:00+02:00,251.0,3945.0,934.0,190.0,1284.0,2105.0,581.0,36953.0,1124.0,286.0,2960.0
2016-10-01 18:00:00+02:00,251.0,3935.0,917.0,191.0,427.0,2280.0,1443.0,36840.0,479.0,291.0,2392.0
2016-10-01 19:00:00+02:00,253.0,4086.0,968.0,191.0,1004.0,2528.0,1950.0,36930.0,105.0,296.0,2134.0
2016-10-01 20:00:00+02:00,261.0,4108.0,1126.0,191.0,970.0,2627.0,1855.0,37017.0,0.0,297.0,2196.0
2016-10-01 21:00:00+02:00,252.0,4123.0,1147.0,191.0,1083.0,2509.0,1478.0,36968.0,0.0,294.0,2400.0
2016-10-01 22:00:00+02:00,252.0,4077.0,1122.0,191.0,730.0,2418.0,2003.0,36551.0,0.0,291.0,2524.0
2016-10-01 23:00:00+02:00,253.0,4076.0,1113.0,190.0,270.0,2420.0,1259.0,36286.0,0.0,295.0,2625.0
2016-10-02 00:00:00+02:00,253.0,3830.0,646.0,190.0,1030.0,2412.0,625.0,36474.0,0.0,293.0,2725.0
2016-10-02 01:00:00+02:00,253.0,2726.0,8.0,245.0,1963.0,2205.0,468.0,36225.0,0.0,296.0,2829.0
2016-10-02 02:00:00+02:00,252.0,1915.0,16.0,321.0,1407.0,2174.0,504.0,35568.0,0.0,296.0,2835.0
2016-10-02 03:00:00+02:00,250.0,1612.0,16.0,321.0,1823.0,2060.0,318.0,35246.0,0.0,296.0,2826.0
2016-10-02 04:00:00+02:00,251.0,1642.0,16.0,321.0,2108.0,1910.0,277.0,35825.0,0.0,305.0,2699.0
2016-10-02 05:00:00+02:00,251.0,1443.0,2.0,321.0,2080.0,1832.0,162.0,36007.0,0.0,304.0,2572.0
2016-10-02 06:00:00+02:00,251.0,1538.0,8.0,319.0,1793.0,1880.0,211.0,35936.0,0.0,303.0,2518.0
2016-10-02 07:00:00+02:00,252.0,1593.0,32.0,320.0,1489.0,1841.0,246.0,36252.0,36.0,299.0,2565.0
2016-10-02 08:00:00+02:00,251.0,1674.0,367.0,213.0,1486.0,1806.0,521.0,36332.0,203.0,296.0,2386.0
2016-10-02 09:00:00+02:00,251.0,2232.0,588.0,189.0,1138.0,2038.0,655.0,36679.0,831.0,292.0,2082.0
2016-10-02 10:00:00+02:00,250.0,2324.0,589.0,189.0,988.0,2126.0,803.0,36814.0,1698.0,290.0,1977.0
2016-10-02 11:00:00+02:00,246.0,2294.0,567.0,189.0,970.0,2085.0,778.0,36229.0,2407.0,287.0,2255.0
2016-10-02 12:00:00+02:00,245.0,2314.0,589.0,190.0,537.0,2177.0,552.0,36930.0,2677.0,286.0,2225.0
2016-10-02 13:00:00+02:00,245.0,2399.0,580.0,190.0,308.0,2141.0,242.0,36563.0,2857.0,285.0,2063.0
2016-10-02 14:00:00+02:00,246.0,2631.0,583.0,190.0,1292.0,2163.0,127.0,36627.0,2819.0,282.0,1891.0
2016-10-02 15:00:00+02:00,246.0,2647.0,594.0,190.0,2144.0,2141.0,123.0,37099.0,2558.0,284.0,1784.0
2016-10-02 16:00:00+02:00,246.0,2708.0,600.0,192.0,2042.0,1994.0,234.0,37191.0,2199.0,290.0,1680.0
2016-10-02 17:00:00+02:00,246.0,3063.0,591.0,192.0,1229.0,2073.0,486.0,37120.0,1474.0,291.0,1460.0
2016-10-02 18:00:00+02:00,246.0,3431.0,591.0,190.0,453.0,2222.0,1050.0,36973.0,605.0,291.0,1252.0
2016-10-02 19:00:00+02:00,245.0,3664.0,580.0,189.0,661.0,2450.0,1748.0,36798.0,113.0,287.0,1160.0
2016-10-02 20:00:00+02:00,246.0,4059.0,586.0,189.0,1484.0,2559.0,2007.0,37064.0,0.0,288.0,1084.0
