,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2016-05-01 00:00:00+02:00,54.510000000000005,3380.0400000000004,30.87,255.29,5306.22,150.998,0.0,4.392,0.0,11.572
2016-05-01 01:00:00+02:00,54.28,3147.98,30.87,249.41,5242.26,150.998,0.0,4.296,0.0,9.152
2016-05-01 02:00:00+02:00,54.74,3145.5200000000004,30.38,243.53,5131.56,150.265,0.0,4.296,0.0,7.007
2016-05-01 03:00:00+02:00,55.43,3181.6000000000004,30.38,242.54999999999998,5121.72,150.265,0.0,4.296,0.0,5.027
2016-05-01 04:00:00+02:00,55.43,3206.2000000000003,29.89,232.26,5184.860000000001,150.998,0.0,4.296,0.0,3.234
2016-05-01 05:00:00+02:00,55.43,2807.6800000000003,29.4,230.79,5161.080000000001,150.265,0.0,4.296,0.0,2.552
2016-05-01 06:00:00+02:00,55.43,3061.88,28.91,239.12,5141.400000000001,150.265,0.0,4.272,0.0,2.343
2016-05-01 07:00:00+02:00,55.43,3396.44,29.89,245.49,5450.54,150.265,0.0,4.5600000000000005,0.0,1.7489999999999999
2016-05-01 08:00:00+02:00,55.2,3438.26,29.89,245.98,6097.52,149.532,0.0,4.848,0.0,0.9349999999999999
2016-05-01 09:00:00+02:00,54.97,3349.7000000000003,29.89,246.47,6301.700000000001,148.799,0.0,5.112,1.1280000000000001,1.496
2016-05-01 10:00:00+02:00,55.2,3306.2400000000002,29.4,246.47,6137.700000000001,148.066,0.84,5.352,1.272,2.574
2016-05-01 11:00:00+02:00,55.2,3319.36,29.4,246.96,5838.400000000001,147.333,0.528,5.352,1.272,4.3229999999999995
2016-05-01 12:00:00+02:00,54.97,3393.1600000000003,29.4,246.47,5674.400000000001,146.6,0.48,5.256,1.272,5.279999999999999
2016-05-01 13:00:00+02:00,52.900000000000006,3456.3,29.89,246.47,5489.080000000001,145.867,0.048,5.112,1.272,6.082999999999999
2016-05-01 14:00:00+02:00,51.980000000000004,3329.2000000000003,30.38,246.47,5370.18,145.134,0.0,4.776,1.272,6.27
