,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2016-07-01 01:00:00+03:00,6.9,1374.3200000000002,2.496,13.152000000000001,22.308,0.0,0.5609999999999999
2016-07-01 02:00:00+03:00,6.9,1405.48,1.056,10.488,21.816,0.0,0.605
2016-07-01 03:00:00+03:00,6.9,1469.44,0.0,7.5120000000000005,21.84,0.0,0.7919999999999999
2016-07-01 04:00:00+03:00,6.9,1413.68,0.0,6.6240000000000006,21.912,0.0,0.946
2016-07-01 05:00:00+03:00,6.9,1325.94,0.0,4.248,21.912,0.0,1.276
2016-07-01 06:00:00+03:00,6.67,1334.14,0.0,10.872,21.912,0.779,1.3199999999999998
2016-07-01 07:00:00+03:00,7.36,1365.3000000000002,1.464,16.968,21.84,3.895,0.7809999999999999
2016-07-01 08:00:00+03:00,7.13,1488.3000000000002,4.656,19.44,21.876,10.66,0.176
2016-07-01 09:00:00+03:00,7.590000000000001,1489.1200000000001,6.336,20.664,21.816,18.368000000000002,0.374
2016-07-01 10:00:00+03:00,6.9,1508.8000000000002,4.824,18.792,21.84,23.616,0.517
2016-07-01 11:00:00+03:00,7.13,1533.4,4.896,19.032,21.828,27.593,0.46199999999999997
2016-07-01 12:00:00+03:00,7.13,1507.16,4.872,20.208000000000002,21.828,28.044,0.39599999999999996
2016-07-01 13:00:00+03:00,7.590000000000001,1512.0800000000002,4.656,20.016000000000002,21.828,27.880000000000003,0.363
2016-07-01 14:00:00+03:00,6.9,1517.0000000000002,4.896,20.976,21.828,24.395,0.407
2016-07-01 15:00:00+03:00,7.36,1513.72,5.016,22.464000000000002,21.852,21.074,0.374
2016-07-01 16:00:00+03:00,7.13,1526.0200000000002,7.776,23.088,21.852,16.523,0.27499999999999997
2016-07-01 17:00:00+03:00,7.13,1548.98,7.104,27.84,21.816,10.414,0.209
2016-07-01 18:00:00+03:00,6.9,1494.0400000000002,9.120000000000001,31.032,21.84,5.494000000000001,0.154
2016-07-01 19:00:00+03:00,7.36,1458.7800000000002,12.816,30.936,21.828,2.255,0.10999999999999999
2016-07-01 20:00:00+03:00,7.13,1447.3000000000002,12.816,29.832,21.852,0.328,0.10999999999999999
2016-07-01 21:00:00+03:00,7.13,1448.94,12.936,29.592000000000002,21.84,0.0,0.242
2016-07-01 22:00:00+03:00,7.13,1431.72,9.648,31.368000000000002,21.84,0.0,0.528
2016-07-01 23:00:00+03:00,7.13,1413.68,9.504,26.328,21.852,0.0,0.506
2016-07-02 00:00:00+03:00,7.36,1442.38,4.968,18.6,21.54,0.0,0.638
2016-07-02 01:00:00+03:00,7.36,1368.5800000000002,3.3120000000000003,18.768,20.94,0.0,0.693
2016-07-02 02:00:00+03:00,7.590000000000001,1298.0600000000002,3.2640000000000002,15.696,20.292,0.0,1.265
2016-07-02 03:00:00+03:00,7.13,1287.4,4.296,12.096,19.872,0.0,1.3639999999999999
2016-07-02 04:00:00+03:00,6.9,1290.68,3.6,8.76,19.968,0.0,1.21
2016-07-02 05:00:00+03:00,7.13,1329.22,0.0,5.5680000000000005,19.908,0.0,1.144
