,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2016-06-01 00:00:00+02:00,260.0,1864.0,12229.0,28.0,63.0
2016-06-01 01:00:00+02:00,256.0,1868.0,10697.0,28.0,73.0
2016-06-01 02:00:00+02:00,255.0,1866.0,10415.0,28.0,91.0
2016-06-01 03:00:00+02:00,255.0,1866.0,9855.0,28.0,111.0
2016-06-01 04:00:00+02:00,254.0,1865.0,9871.0,28.0,129.0
2016-06-01 05:00:00+02:00,255.0,1864.0,10986.0,28.0,144.0
2016-06-01 06:00:00+02:00,253.0,1867.0,13457.0,28.0,161.0
2016-06-01 07:00:00+02:00,253.0,1867.0,14630.0,27.0,168.0
2016-06-01 08:00:00+02:00,255.0,1861.0,15365.0,27.0,151.0
2016-06-01 09:00:00+02:00,254.0,1859.0,15530.0,26.0,172.0
2016-06-01 10:00:00+02:00,255.0,1860.0,15378.0,26.0,178.0
2016-06-01 11:00:00+02:00,257.0,1859.0,15244.0,26.0,198.0
2016-06-01 12:00:00+02:00,254.0,1860.0,15368.0,26.0,229.0
2016-06-01 13:00:00+02:00,253.0,1861.0,15454.0,26.0,210.0
2016-06-01 14:00:00+02:00,255.0,1861.0,15193.0,26.0,236.0
2016-06-01 15:00:00+02:00,256.0,1857.0,15030.0,26.0,259.0
2016-06-01 16:00:00+02:00,257.0,1861.0,14552.0,26.0,282.0
2016-06-01 17:00:00+02:00,259.0,1862.0,14652.0,26.0,289.0
2016-06-01 18:00:00+02:00,262.0,1861.0,14724.0,26.0,279.0
2016-06-01 19:00:00+02:00,263.0,1859.0,14635.0,26.0,285.0
2016-06-01 20:00:00+02:00,264.0,1866.0,14391.0,27.0,257.0
2016-06-01 21:00:00+02:00,262.0,1867.0,14076.0,26.0,256.0
2016-06-01 22:00:00+02:00,266.0,1866.0,14287.0,25.0,224.0
2016-06-01 23:00:00+02:00,265.0,1865.0,13562.0,27.0,277.0
2016-06-02 00:00:00+02:00,260.0,1841.0,11357.0,24.0,265.0
2016-06-02 01:00:00+02:00,265.0,1842.0,10322.0,24.0,254.0
2016-06-02 02:00:00+02:00,248.0,1841.0,9948.0,24.0,248.0
2016-06-02 03:00:00+02:00,248.0,1835.0,9738.0,24.0,165.0
2016-06-02 04:00:00+02:00,231.0,1832.0,9762.0,24.0,141.0
2016-06-02 05:00:00+02:00,247.0,1833.0,10956.0,37.0,169.0
2016-06-02 06:00:00+02:00,245.0,1832.0,13312.0,47.0,145.0
2016-06-02 07:00:00+02:00,247.0,1832.0,14959.0,39.0,137.0
