,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2016-07-01 00:00:00+02:00,3515.0,4123.0,319.0,1353.0
2016-07-01 01:00:00+02:00,3451.0,4125.0,319.0,1208.0
2016-07-01 02:00:00+02:00,3399.0,4123.0,319.0,1098.0
2016-07-01 03:00:00+02:00,3400.0,4124.0,319.0,1039.0
2016-07-01 04:00:00+02:00,3244.0,4123.0,319.0,995.0
2016-07-01 05:00:00+02:00,3571.0,4123.0,319.0,1014.0
2016-07-01 06:00:00+02:00,6040.0,4122.0,320.0,981.0
2016-07-01 07:00:00+02:00,8144.0,4121.0,301.0,939.0
2016-07-01 08:00:00+02:00,8437.0,4114.0,304.0,1009.0
2016-07-01 09:00:00+02:00,8472.0,4097.0,328.0,1204.0
2016-07-01 10:00:00+02:00,8413.0,4094.0,311.0,1397.0
2016-07-01 11:00:00+02:00,8144.0,4094.0,315.0,1576.0
2016-07-01 12:00:00+02:00,7897.0,4170.0,316.0,1851.0
2016-07-01 13:00:00+02:00,7661.0,4241.0,317.0,2154.0
2016-07-01 14:00:00+02:00,7225.0,4333.0,317.0,2418.0
2016-07-01 15:00:00+02:00,6827.0,4407.0,316.0,2561.0
2016-07-01 16:00:00+02:00,6705.0,4410.0,312.0,2597.0
2016-07-01 17:00:00+02:00,6607.0,4421.0,309.0,2518.0
2016-07-01 18:00:00+02:00,6768.0,4446.0,316.0,2266.0
2016-07-01 19:00:00+02:00,6735.0,4512.0,315.0,2217.0
2016-07-01 20:00:00+02:00,5775.0,4511.0,314.0,1917.0
2016-07-01 21:00:00+02:00,5032.0,4524.0,313.0,1764.0
2016-07-01 22:00:00+02:00,4705.0,4530.0,313.0,1821.0
2016-07-01 23:00:00+02:00,4150.0,4521.0,313.0,1911.0
2016-07-02 00:00:00+02:00,3175.0,4518.0,315.0,1884.0
2016-07-02 01:00:00+02:00,2858.0,4517.0,315.0,1864.0
2016-07-02 02:00:00+02:00,2646.0,4517.0,311.0,1989.0
2016-07-02 03:00:00+02:00,2547.0,4519.0,313.0,2137.0
2016-07-02 04:00:00+02:00,2454.0,4521.0,313.0,2231.0
2016-07-02 05:00:00+02:00,2489.0,4533.0,313.0,2171.0
2016-07-02 06:00:00+02:00,2764.0,4569.0,314.0,2182.0
2016-07-02 07:00:00+02:00,3181.0,4600.0,314.0,2054.0
2016-07-02 08:00:00+02:00,3524.0,4627.0,315.0,2046.0
2016-07-02 09:00:00+02:00,4100.0,4653.0,319.0,2286.0
2016-07-02 10:00:00+02:00,4570.0,4683.0,324.0,2531.0
2016-07-02 11:00:00+02:00,4832.0,4710.0,325.0,2772.0
2016-07-02 12:00:00+02:00,4732.0,4733.0,327.0,2838.0
2016-07-02 13:00:00+02:00,4349.0,4761.0,328.0,2841.0
2016-07-02 14:00:00+02:00,4392.0,4790.0,327.0,2782.0
2016-07-02 15:00:00+02:00,4369.0,4819.0,326.0,2633.0
2016-07-02 16:00:00+02:00,4472.0,4825.0,322.0,2448.0
2016-07-02 17:00:00+02:00,4290.0,4809.0,319.0,2347.0
2016-07-02 18:00:00+02:00,4161.0,4841.0,317.0,2309.0
