,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2016-03-01 00:00:00+01:00,325.0,4927.0,234.0,208.0,713.0,16.0,0.0,138.0,67.0,3496.0,0.0,310.0,0.0,17.0,74.0
2016-03-01 01:00:00+01:00,314.0,4931.0,235.0,207.0,620.0,16.0,0.0,138.0,66.0,3496.0,0.0,312.0,0.0,17.0,76.0
2016-03-01 02:00:00+01:00,312.0,4552.0,232.0,206.0,620.0,16.0,0.0,138.0,66.0,3496.0,0.0,312.0,0.0,17.0,67.0
2016-03-01 03:00:00+01:00,312.0,4457.0,230.0,206.0,603.0,16.0,0.0,138.0,66.0,3495.0,0.0,310.0,0.0,16.0,71.0
2016-03-01 04:00:00+01:00,312.0,4606.0,229.0,206.0,615.0,16.0,0.0,143.0,65.0,3498.0,0.0,311.0,0.0,16.0,75.0
2016-03-01 05:00:00+01:00,319.0,5121.0,227.0,210.0,646.0,16.0,0.0,142.0,67.0,3497.0,0.0,310.0,0.0,16.0,77.0
2016-03-01 06:00:00+01:00,319.0,5465.0,242.0,239.0,783.0,16.0,0.0,131.0,161.0,3499.0,0.0,317.0,1.0,16.0,96.0
2016-03-01 07:00:00+01:00,314.0,5183.0,258.0,238.0,796.0,16.0,303.0,119.0,476.0,3501.0,0.0,317.0,1.0,16.0,100.0
2016-03-01 08:00:00+01:00,330.0,4996.0,258.0,258.0,804.0,16.0,615.0,117.0,505.0,3499.0,0.0,315.0,7.0,16.0,89.0
2016-03-01 09:00:00+01:00,331.0,5020.0,262.0,445.0,834.0,16.0,262.0,118.0,472.0,3499.0,0.0,315.0,28.0,16.0,81.0
2016-03-01 10:00:00+01:00,331.0,4960.0,264.0,530.0,837.0,16.0,244.0,119.0,468.0,3501.0,0.0,315.0,65.0,16.0,77.0
2016-03-01 11:00:00+01:00,331.0,4935.0,260.0,530.0,830.0,16.0,240.0,119.0,466.0,3499.0,0.0,317.0,96.0,16.0,81.0
2016-03-01 12:00:00+01:00,316.0,4821.0,245.0,308.0,824.0,16.0,1.0,117.0,373.0,3498.0,0.0,318.0,95.0,16.0,74.0
2016-03-01 13:00:00+01:00,313.0,4826.0,244.0,242.0,822.0,16.0,46.0,117.0,326.0,3499.0,0.0,316.0,90.0,16.0,62.0
2016-03-01 14:00:00+01:00,315.0,4798.0,229.0,240.0,822.0,16.0,60.0,115.0,380.0,3498.0,0.0,316.0,77.0,16.0,54.0
2016-03-01 15:00:00+01:00,327.0,4863.0,225.0,242.0,827.0,16.0,18.0,122.0,362.0,3496.0,0.0,317.0,53.0,16.0,53.0
2016-03-01 16:00:00+01:00,327.0,4949.0,224.0,238.0,831.0,16.0,0.0,120.0,419.0,3493.0,0.0,312.0,22.0,16.0,42.0
2016-03-01 17:00:00+01:00,317.0,5011.0,233.0,236.0,829.0,16.0,0.0,117.0,430.0,3498.0,0.0,310.0,3.0,17.0,37.0
2016-03-01 18:00:00+01:00,319.0,5092.0,244.0,237.0,823.0,16.0,84.0,117.0,407.0,3497.0,0.0,312.0,0.0,17.0,38.0
2016-03-01 19:00:00+01:00,315.0,5079.0,240.0,239.0,734.0,16.0,28.0,116.0,467.0,3498.0,0.0,314.0,0.0,17.0,48.0
2016-03-01 20:00:00+01:00,314.0,5001.0,238.0,237.0,675.0,16.0,0.0,117.0,433.0,3499.0,0.0,314.0,0.0,17.0,61.0
2016-03-01 21:00:00+01:00,314.0,4910.0,241.0,234.0,661.0,16.0,0.0,122.0,268.0,3498.0,0.0,313.0,0.0,17.0,85.0
2016-03-01 22:00:00+01:00,313.0,4758.0,244.0,223.0,638.0,16.0,0.0,126.0,203.0,3499.0,0.0,310.0,0.0,17.0,76.0
2016-03-01 23:00:00+01:00,312.0,4677.0,243.0,211.0,627.0,16.0,0.0,135.0,83.0,3497.0,0.0,307.0,0.0,17.0,89.0
2016-03-02 00:00:00+01:00,312.0,4456.0,255.0,209.0,629.0,16.0,0.0,137.0,70.0,3496.0,0.0,306.0,0.0,17.0,88.0
2016-03-02 01:00:00+01:00,312.0,4511.0,261.0,210.0,632.0,16.0,0.0,137.0,69.0,3495.0,0.0,307.0,0.0,17.0,57.0
2016-03-02 02:00:00+01:00,312.0,4454.0,250.0,209.0,627.0,16.0,0.0,138.0,69.0,3497.0,0.0,305.0,0.0,17.0,64.0
2016-03-02 03:00:00+01:00,312.0,4451.0,262.0,212.0,631.0,16.0,0.0,138.0,68.0,3498.0,0.0,305.0,0.0,16.0,67.0
2016-03-02 04:00:00+01:00,312.0,4161.0,252.0,214.0,626.0,16.0,0.0,138.0,67.0,3497.0,0.0,303.0,0.0,16.0,61.0
2016-03-02 05:00:00+01:00,314.0,4514.0,258.0,221.0,646.0,16.0,0.0,138.0,66.0,3499.0,0.0,303.0,0.0,16.0,47.0
2016-03-02 06:00:00+01:00,323.0,4866.0,261.0,246.0,742.0,16.0,19.0,130.0,128.0,3498.0,0.0,310.0,3.0,16.0,40.0
2016-03-02 07:00:00+01:00,320.0,5024.0,254.0,244.0,798.0,16.0,70.0,114.0,481.0,3499.0,0.0,312.0,46.0,16.0,55.0
2016-03-02 08:00:00+01:00,327.0,4892.0,247.0,247.0,814.0,16.0,12.0,112.0,506.0,3501.0,0.0,314.0,152.0,16.0,66.0
2016-03-02 09:00:00+01:00,327.0,4856.0,249.0,242.0,809.0,16.0,43.0,113.0,504.0,3496.0,0.0,317.0,269.0,16.0,68.0
2016-03-02 10:00:00+01:00,327.0,4777.0,240.0,237.0,792.0,27.0,13.0,114.0,485.0,3495.0,0.0,313.0,352.0,16.0,65.0
2016-03-02 11:00:00+01:00,316.0,4801.0,251.0,240.0,778.0,16.0,0.0,118.0,344.0,3499.0,0.0,313.0,355.0,16.0,61.0
2016-03-02 12:00:00+01:00,313.0,4787.0,255.0,238.0,779.0,16.0,0.0,123.0,223.0,3501.0,0.0,311.0,355.0,16.0,76.0
2016-03-02 13:00:00+01:00,313.0,4886.0,259.0,240.0,792.0,16.0,1.0,123.0,200.0,3499.0,0.0,309.0,308.0,16.0,70.0
2016-03-02 14:00:00+01:00,318.0,4985.0,259.0,235.0,797.0,16.0,68.0,123.0,199.0,3495.0,0.0,313.0,227.0,16.0,58.0
2016-03-02 15:00:00+01:00,316.0,5075.0,258.0,235.0,810.0,16.0,204.0,125.0,200.0,3495.0,0.0,316.0,147.0,16.0,52.0
2016-03-02 16:00:00+01:00,325.0,5000.0,259.0,236.0,824.0,16.0,171.0,122.0,255.0,3494.0,0.0,319.0,60.0,16.0,49.0
