,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2016-04-01 00:00:00+02:00,44.0,4065.0,60.0,807.0,8575.0,177.0,0.0,192.0,0.0,789.0
2016-04-01 01:00:00+02:00,44.0,3767.0,61.0,809.0,8314.0,175.0,0.0,190.0,0.0,840.0
2016-04-01 02:00:00+02:00,44.0,3758.0,63.0,809.0,8154.0,174.0,0.0,191.0,0.0,826.0
2016-04-01 03:00:00+02:00,44.0,3731.0,63.0,807.0,8322.0,175.0,0.0,191.0,0.0,810.0
2016-04-01 04:00:00+02:00,44.0,3866.0,62.0,807.0,8433.0,178.0,0.0,191.0,0.0,796.0
2016-04-01 05:00:00+02:00,44.0,4351.0,61.0,818.0,8617.0,176.0,0.0,192.0,0.0,732.0
2016-04-01 06:00:00+02:00,46.0,4972.0,63.0,1028.0,9289.0,175.0,0.0,194.0,0.0,780.0
2016-04-01 07:00:00+02:00,50.0,5183.0,64.0,1069.0,10101.0,177.0,0.0,194.0,0.0,921.0
2016-04-01 08:00:00+02:00,50.0,5488.0,64.0,1069.0,10333.0,180.0,29.0,199.0,50.0,915.0
2016-04-01 09:00:00+02:00,50.0,5541.0,64.0,1075.0,10368.0,180.0,109.0,222.0,57.0,1168.0
2016-04-01 10:00:00+02:00,50.0,5347.0,62.0,1075.0,10018.0,181.0,54.0,234.0,57.0,1718.0
2016-04-01 11:00:00+02:00,50.0,4951.0,61.0,1075.0,10112.0,180.0,20.0,240.0,57.0,2114.0
2016-04-01 12:00:00+02:00,50.0,4731.0,61.0,1067.0,10155.0,178.0,20.0,245.0,57.0,2444.0
2016-04-01 13:00:00+02:00,50.0,4444.0,61.0,1074.0,10183.0,174.0,3.0,241.0,7.0,2757.0
2016-04-01 14:00:00+02:00,50.0,4031.0,61.0,1072.0,9974.0,176.0,0.0,233.0,0.0,2911.0
2016-04-01 15:00:00+02:00,50.0,3939.0,61.0,1072.0,9658.0,174.0,0.0,237.0,0.0,2968.0
2016-04-01 16:00:00+02:00,50.0,3805.0,61.0,1076.0,9511.0,174.0,0.0,238.0,0.0,2873.0
2016-04-01 17:00:00+02:00,50.0,3862.0,62.0,1085.0,9570.0,174.0,0.0,246.0,0.0,2591.0
2016-04-01 18:00:00+02:00,50.0,3850.0,62.0,1089.0,9639.0,175.0,18.0,247.0,0.0,2147.0
2016-04-01 19:00:00+02:00,50.0,4534.0,60.0,1093.0,9972.0,179.0,155.0,250.0,0.0,1750.0
2016-04-01 20:00:00+02:00,50.0,4919.0,60.0,1096.0,10207.0,182.0,295.0,270.0,0.0,1590.0
2016-04-01 21:00:00+02:00,50.0,4588.0,60.0,1092.0,9500.0,177.0,189.0,260.0,0.0,1556.0
2016-04-01 22:00:00+02:00,45.0,4775.0,60.0,898.0,8352.0,177.0,156.0,218.0,0.0,1383.0
2016-04-01 23:00:00+02:00,46.0,4418.0,59.0,798.0,8015.0,174.0,21.0,204.0,0.0,1265.0
2016-04-02 00:00:00+02:00,50.0,4286.0,62.0,800.0,8137.0,172.0,0.0,199.0,0.0,1174.0
2016-04-02 01:00:00+02:00,50.0,3852.0,64.0,800.0,8165.0,171.0,0.0,197.0,0.0,1118.0
2016-04-02 02:00:00+02:00,50.0,3551.0,65.0,788.0,8037.0,172.0,0.0,197.0,0.0,1087.0
2016-04-02 03:00:00+02:00,50.0,3634.0,65.0,702.0,8112.0,170.0,0.0,197.0,0.0,949.0
2016-04-02 04:00:00+02:00,50.0,3770.0,64.0,702.0,8137.0,170.0,0.0,198.0,0.0,772.0
2016-04-02 05:00:00+02:00,50.0,3757.0,62.0,703.0,8182.0,168.0,0.0,197.0,0.0,743.0
2016-04-02 06:00:00+02:00,50.0,3845.0,59.0,703.0,8354.0,168.0,0.0,195.0,0.0,796.0
2016-04-02 07:00:00+02:00,50.0,4224.0,58.0,707.0,8763.0,169.0,0.0,195.0,0.0,872.0
2016-04-02 08:00:00+02:00,50.0,4608.0,59.0,666.0,9246.0,167.0,18.0,209.0,50.0,689.0
2016-04-02 09:00:00+02:00,50.0,4886.0,59.0,620.0,9816.0,163.0,21.0,218.0,57.0,359.0
2016-04-02 10:00:00+02:00,50.0,4723.0,59.0,602.0,9881.0,166.0,21.0,218.0,57.0,509.0
2016-04-02 11:00:00+02:00,50.0,4695.0,59.0,597.0,9718.0,164.0,21.0,218.0,57.0,623.0
2016-04-02 12:00:00+02:00,50.0,4712.0,62.0,596.0,9426.0,161.0,21.0,222.0,57.0,633.0
2016-04-02 13:00:00+02:00,50.0,4528.0,63.0,602.0,9145.0,162.0,137.0,222.0,7.0,674.0
2016-04-02 14:00:00+02:00,50.0,4098.0,62.0,950.0,8652.0,163.0,66.0,219.0,0.0,761.0
2016-04-02 15:00:00+02:00,50.0,3651.0,62.0,1065.0,8539.0,164.0,0.0,225.0,0.0,868.0
2016-04-02 16:00:00+02:00,50.0,3675.0,62.0,1080.0,8205.0,165.0,0.0,226.0,0.0,930.0
2016-04-02 17:00:00+02:00,50.0,3506.0,63.0,1070.0,8092.0,167.0,169.0,233.0,0.0,942.0
