,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2016-06-01 00:00:00+02:00,337.0,1698.0,0.0,0.0,249.0,33.0,4501.0,374.0,0.0,212.0,186.0,31.0
2016-06-01 01:00:00+02:00,339.0,1655.0,0.0,0.0,822.0,33.0,4501.0,348.0,0.0,210.0,149.0,34.0
2016-06-01 02:00:00+02:00,337.0,1676.0,0.0,0.0,978.0,33.0,4500.0,323.0,0.0,212.0,161.0,39.0
2016-06-01 03:00:00+02:00,338.0,1636.0,0.0,0.0,1009.0,34.0,4501.0,335.0,0.0,209.0,189.0,41.0
2016-06-01 04:00:00+02:00,338.0,1636.0,0.0,0.0,999.0,35.0,4503.0,319.0,0.0,212.0,219.0,42.0
2016-06-01 05:00:00+02:00,339.0,1685.0,0.0,0.0,816.0,32.0,4505.0,337.0,2.0,212.0,246.0,42.0
2016-06-01 06:00:00+02:00,341.0,1875.0,0.0,0.0,383.0,32.0,4511.0,400.0,41.0,212.0,242.0,41.0
2016-06-01 07:00:00+02:00,342.0,2307.0,0.0,0.0,348.0,33.0,4510.0,585.0,113.0,211.0,183.0,42.0
2016-06-01 08:00:00+02:00,342.0,2819.0,0.0,0.0,761.0,33.0,4507.0,682.0,182.0,211.0,207.0,43.0
2016-06-01 09:00:00+02:00,340.0,2812.0,0.0,0.0,931.0,34.0,4502.0,716.0,237.0,209.0,259.0,55.0
2016-06-01 10:00:00+02:00,326.0,2806.0,0.0,0.0,660.0,35.0,4502.0,699.0,280.0,204.0,237.0,70.0
2016-06-01 11:00:00+02:00,324.0,2807.0,0.0,0.0,335.0,34.0,4500.0,704.0,356.0,205.0,233.0,89.0
2016-06-01 12:00:00+02:00,338.0,2687.0,0.0,0.0,190.0,33.0,4503.0,677.0,419.0,208.0,317.0,108.0
2016-06-01 13:00:00+02:00,340.0,2504.0,0.0,0.0,5.0,33.0,4504.0,663.0,345.0,209.0,436.0,128.0
2016-06-01 14:00:00+02:00,338.0,2144.0,0.0,0.0,12.0,34.0,4501.0,674.0,345.0,206.0,510.0,158.0
2016-06-01 15:00:00+02:00,338.0,1867.0,0.0,0.0,43.0,34.0,4499.0,677.0,353.0,206.0,589.0,156.0
2016-06-01 16:00:00+02:00,338.0,1729.0,0.0,0.0,5.0,34.0,4498.0,663.0,301.0,205.0,629.0,172.0
2016-06-01 17:00:00+02:00,337.0,1744.0,0.0,0.0,3.0,33.0,4497.0,634.0,215.0,207.0,651.0,179.0
2016-06-01 18:00:00+02:00,337.0,1722.0,0.0,0.0,0.0,33.0,4494.0,601.0,162.0,209.0,663.0,204.0
2016-06-01 19:00:00+02:00,338.0,1806.0,0.0,0.0,45.0,33.0,4494.0,576.0,119.0,205.0,665.0,245.0
2016-06-01 20:00:00+02:00,321.0,1796.0,0.0,0.0,8.0,33.0,4493.0,506.0,95.0,211.0,666.0,310.0
2016-06-01 21:00:00+02:00,320.0,1733.0,0.0,0.0,18.0,32.0,4492.0,426.0,34.0,213.0,677.0,360.0
2016-06-01 22:00:00+02:00,316.0,1801.0,0.0,0.0,62.0,33.0,4496.0,386.0,0.0,210.0,680.0,405.0
2016-06-01 23:00:00+02:00,314.0,1788.0,0.0,0.0,52.0,32.0,4498.0,405.0,0.0,211.0,676.0,404.0
2016-06-02 00:00:00+02:00,274.0,1644.0,0.0,0.0,143.0,33.0,4495.0,333.0,0.0,209.0,673.0,416.0
2016-06-02 01:00:00+02:00,240.0,1607.0,0.0,0.0,335.0,33.0,4496.0,314.0,0.0,212.0,670.0,422.0
2016-06-02 02:00:00+02:00,237.0,1585.0,0.0,0.0,919.0,33.0,4496.0,317.0,0.0,207.0,670.0,449.0
2016-06-02 03:00:00+02:00,240.0,1627.0,0.0,0.0,968.0,32.0,4496.0,297.0,0.0,210.0,671.0,490.0
2016-06-02 04:00:00+02:00,298.0,1580.0,0.0,0.0,959.0,30.0,4495.0,306.0,0.0,212.0,675.0,583.0
2016-06-02 05:00:00+02:00,315.0,1503.0,0.0,0.0,950.0,30.0,4495.0,322.0,1.0,213.0,676.0,615.0
2016-06-02 06:00:00+02:00,318.0,1784.0,0.0,0.0,28.0,29.0,4494.0,405.0,13.0,203.0,675.0,657.0
