,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2016-12-01 00:00:00+01:00,342.0,1186.0,11202.0,9.0,413.0
2016-12-01 01:00:00+01:00,339.0,1185.0,10642.0,9.0,428.0
2016-12-01 02:00:00+01:00,337.0,1179.0,10406.0,9.0,358.0
2016-12-01 03:00:00+01:00,339.0,1181.0,10564.0,9.0,333.0
2016-12-01 04:00:00+01:00,342.0,1169.0,11236.0,9.0,345.0
2016-12-01 05:00:00+01:00,341.0,1178.0,12457.0,9.0,369.0
2016-12-01 06:00:00+01:00,340.0,1193.0,15529.0,10.0,369.0
2016-12-01 07:00:00+01:00,340.0,1199.0,17613.0,10.0,431.0
2016-12-01 08:00:00+01:00,340.0,1196.0,17935.0,10.0,490.0
2016-12-01 09:00:00+01:00,332.0,1215.0,17934.0,10.0,425.0
2016-12-01 10:00:00+01:00,333.0,1213.0,17708.0,10.0,376.0
2016-12-01 11:00:00+01:00,332.0,1213.0,17286.0,11.0,327.0
2016-12-01 12:00:00+01:00,331.0,1222.0,17437.0,11.0,450.0
2016-12-01 13:00:00+01:00,329.0,1213.0,16881.0,11.0,439.0
2016-12-01 14:00:00+01:00,334.0,1213.0,16473.0,11.0,456.0
2016-12-01 15:00:00+01:00,341.0,1215.0,16738.0,11.0,530.0
2016-12-01 16:00:00+01:00,345.0,1218.0,17413.0,11.0,552.0
2016-12-01 17:00:00+01:00,361.0,1219.0,17744.0,10.0,558.0
2016-12-01 18:00:00+01:00,356.0,1216.0,17493.0,10.0,589.0
2016-12-01 19:00:00+01:00,357.0,1215.0,17272.0,10.0,646.0
2016-12-01 20:00:00+01:00,357.0,1209.0,16215.0,10.0,517.0
2016-12-01 21:00:00+01:00,352.0,1196.0,14697.0,10.0,496.0
2016-12-01 22:00:00+01:00,356.0,1192.0,13271.0,9.0,540.0
2016-12-01 23:00:00+01:00,358.0,1176.0,11592.0,9.0,452.0
2016-12-02 00:00:00+01:00,359.0,1179.0,11404.0,10.0,513.0
2016-12-02 01:00:00+01:00,352.0,1176.0,10944.0,10.0,482.0
2016-12-02 02:00:00+01:00,359.0,1169.0,10700.0,10.0,427.0
2016-12-02 03:00:00+01:00,361.0,1171.0,10858.0,10.0,369.0
2016-12-02 04:00:00+01:00,356.0,1167.0,11655.0,10.0,313.0
2016-12-02 05:00:00+01:00,357.0,1162.0,14093.0,9.0,288.0
2016-12-02 06:00:00+01:00,359.0,1171.0,17137.0,9.0,253.0
2016-12-02 07:00:00+01:00,358.0,1192.0,19791.0,9.0,235.0
2016-12-02 08:00:00+01:00,357.0,1192.0,20656.0,9.0,237.0
2016-12-02 09:00:00+01:00,355.0,1194.0,20217.0,9.0,174.0
2016-12-02 10:00:00+01:00,353.0,1196.0,20275.0,9.0,156.0
2016-12-02 11:00:00+01:00,354.0,1192.0,19921.0,9.0,165.0
2016-12-02 12:00:00+01:00,352.0,1193.0,19868.0,8.0,179.0
2016-12-02 13:00:00+01:00,354.0,1195.0,20022.0,8.0,164.0
2016-12-02 14:00:00+01:00,367.0,1198.0,20211.0,8.0,165.0
2016-12-02 15:00:00+01:00,370.0,1193.0,20307.0,8.0,183.0
2016-12-02 16:00:00+01:00,372.0,1195.0,20749.0,8.0,173.0
2016-12-02 17:00:00+01:00,370.0,1198.0,20920.0,8.0,191.0
2016-12-02 18:00:00+01:00,368.0,1199.0,20572.0,8.0,197.0
2016-12-02 19:00:00+01:00,369.0,1197.0,20398.0,8.0,185.0
2016-12-02 20:00:00+01:00,368.0,1192.0,19737.0,7.0,209.0
2016-12-02 21:00:00+01:00,369.0,1173.0,19686.0,7.0,207.0
2016-12-02 22:00:00+01:00,371.0,1166.0,19086.0,7.0,176.0
