,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2016-12-01 00:00:00+01:00,249.0,4077.0,245.0,234.0,730.0,8.0,0.0,82.0,35.0,2451.0,95.0,282.0,0.0,20.0,176.0
2016-12-01 01:00:00+01:00,259.0,4007.0,247.0,238.0,711.0,8.0,0.0,84.0,25.0,2452.0,95.0,282.0,0.0,20.0,176.0
2016-12-01 02:00:00+01:00,253.0,3971.0,247.0,238.0,681.0,8.0,0.0,84.0,24.0,2451.0,95.0,282.0,0.0,20.0,170.0
2016-12-01 03:00:00+01:00,251.0,4003.0,245.0,240.0,688.0,8.0,0.0,84.0,24.0,2452.0,95.0,282.0,0.0,19.0,168.0
2016-12-01 04:00:00+01:00,251.0,3945.0,244.0,241.0,737.0,8.0,0.0,84.0,24.0,2448.0,95.0,281.0,0.0,18.0,178.0
2016-12-01 05:00:00+01:00,251.0,4081.0,247.0,485.0,824.0,8.0,0.0,82.0,34.0,2450.0,96.0,280.0,0.0,17.0,185.0
2016-12-01 06:00:00+01:00,252.0,4088.0,251.0,897.0,818.0,8.0,219.0,82.0,51.0,2451.0,117.0,287.0,0.0,17.0,180.0
2016-12-01 07:00:00+01:00,252.0,4195.0,247.0,1005.0,818.0,8.0,186.0,82.0,106.0,2448.0,119.0,291.0,1.0,17.0,180.0
2016-12-01 08:00:00+01:00,253.0,4247.0,246.0,1015.0,829.0,8.0,144.0,75.0,194.0,2449.0,120.0,292.0,11.0,17.0,160.0
2016-12-01 09:00:00+01:00,255.0,4221.0,247.0,1014.0,837.0,8.0,316.0,78.0,100.0,2450.0,119.0,293.0,44.0,18.0,162.0
2016-12-01 10:00:00+01:00,255.0,4210.0,247.0,1017.0,841.0,8.0,284.0,83.0,46.0,2446.0,117.0,291.0,70.0,18.0,169.0
2016-12-01 11:00:00+01:00,253.0,4233.0,248.0,1015.0,831.0,8.0,271.0,84.0,43.0,2444.0,118.0,294.0,80.0,18.0,176.0
2016-12-01 12:00:00+01:00,252.0,4231.0,247.0,1015.0,833.0,8.0,181.0,86.0,39.0,2445.0,115.0,293.0,87.0,18.0,184.0
2016-12-01 13:00:00+01:00,251.0,4216.0,247.0,1016.0,827.0,8.0,221.0,85.0,38.0,2443.0,117.0,293.0,74.0,18.0,203.0
2016-12-01 14:00:00+01:00,253.0,4201.0,249.0,1015.0,822.0,8.0,235.0,85.0,38.0,2440.0,118.0,293.0,38.0,18.0,205.0
2016-12-01 15:00:00+01:00,255.0,4192.0,249.0,1016.0,823.0,8.0,393.0,81.0,122.0,2443.0,119.0,294.0,9.0,18.0,211.0
2016-12-01 16:00:00+01:00,255.0,4048.0,250.0,1011.0,821.0,8.0,248.0,77.0,373.0,2443.0,118.0,293.0,2.0,19.0,208.0
2016-12-01 17:00:00+01:00,255.0,4111.0,247.0,1012.0,827.0,8.0,189.0,74.0,395.0,2442.0,117.0,292.0,0.0,19.0,206.0
2016-12-01 18:00:00+01:00,255.0,4138.0,244.0,1006.0,821.0,8.0,80.0,75.0,270.0,2443.0,118.0,293.0,0.0,19.0,215.0
2016-12-01 19:00:00+01:00,255.0,4234.0,248.0,1003.0,824.0,8.0,0.0,77.0,168.0,2445.0,117.0,293.0,0.0,20.0,216.0
2016-12-01 20:00:00+01:00,244.0,4201.0,244.0,763.0,824.0,8.0,0.0,80.0,88.0,2442.0,118.0,294.0,0.0,20.0,215.0
2016-12-01 21:00:00+01:00,243.0,4204.0,241.0,256.0,781.0,8.0,0.0,83.0,49.0,2444.0,115.0,291.0,0.0,20.0,220.0
2016-12-01 22:00:00+01:00,242.0,4119.0,243.0,247.0,682.0,8.0,0.0,85.0,32.0,2444.0,103.0,286.0,0.0,20.0,213.0
2016-12-01 23:00:00+01:00,240.0,3999.0,245.0,235.0,638.0,8.0,0.0,86.0,25.0,2443.0,95.0,283.0,0.0,20.0,206.0
2016-12-02 00:00:00+01:00,239.0,3886.0,245.0,235.0,639.0,8.0,0.0,85.0,35.0,2444.0,95.0,276.0,0.0,20.0,203.0
2016-12-02 01:00:00+01:00,232.0,3856.0,243.0,236.0,639.0,8.0,0.0,86.0,25.0,2445.0,95.0,274.0,0.0,20.0,206.0
2016-12-02 02:00:00+01:00,232.0,3972.0,241.0,232.0,631.0,8.0,0.0,86.0,25.0,2443.0,95.0,274.0,0.0,20.0,210.0
2016-12-02 03:00:00+01:00,230.0,3977.0,243.0,235.0,646.0,8.0,0.0,86.0,25.0,2441.0,93.0,272.0,0.0,19.0,207.0
2016-12-02 04:00:00+01:00,229.0,4066.0,242.0,237.0,708.0,8.0,0.0,86.0,25.0,2441.0,94.0,275.0,0.0,18.0,208.0
2016-12-02 05:00:00+01:00,231.0,4140.0,234.0,470.0,802.0,8.0,17.0,85.0,34.0,2442.0,96.0,278.0,0.0,17.0,209.0
2016-12-02 06:00:00+01:00,234.0,4227.0,239.0,907.0,791.0,8.0,166.0,85.0,45.0,2441.0,116.0,281.0,1.0,17.0,202.0
2016-12-02 07:00:00+01:00,235.0,4505.0,243.0,1009.0,803.0,8.0,161.0,82.0,154.0,2443.0,119.0,286.0,3.0,17.0,209.0
2016-12-02 08:00:00+01:00,240.0,4623.0,244.0,938.0,829.0,8.0,3.0,77.0,242.0,2444.0,120.0,285.0,68.0,17.0,200.0
2016-12-02 09:00:00+01:00,240.0,4702.0,243.0,947.0,829.0,8.0,0.0,80.0,126.0,2444.0,118.0,283.0,246.0,18.0,199.0
2016-12-02 10:00:00+01:00,240.0,4692.0,246.0,916.0,832.0,8.0,0.0,85.0,49.0,2442.0,115.0,288.0,393.0,18.0,184.0
2016-12-02 11:00:00+01:00,236.0,4639.0,245.0,858.0,825.0,8.0,0.0,86.0,46.0,2440.0,113.0,290.0,486.0,18.0,130.0
2016-12-02 12:00:00+01:00,234.0,4682.0,246.0,911.0,824.0,8.0,0.0,86.0,43.0,2443.0,115.0,291.0,535.0,18.0,120.0
2016-12-02 13:00:00+01:00,234.0,4679.0,242.0,923.0,825.0,8.0,0.0,85.0,41.0,2442.0,114.0,289.0,506.0,18.0,88.0
2016-12-02 14:00:00+01:00,234.0,4699.0,245.0,969.0,823.0,8.0,0.0,85.0,42.0,2440.0,113.0,289.0,302.0,18.0,81.0
2016-12-02 15:00:00+01:00,237.0,4698.0,247.0,978.0,819.0,8.0,0.0,83.0,78.0,2437.0,116.0,290.0,64.0,18.0,92.0
2016-12-02 16:00:00+01:00,237.0,4724.0,248.0,997.0,824.0,8.0,373.0,77.0,367.0,2442.0,117.0,292.0,1.0,19.0,87.0
2016-12-02 17:00:00+01:00,237.0,4757.0,241.0,1000.0,834.0,8.0,365.0,74.0,395.0,2442.0,118.0,293.0,0.0,19.0,95.0
2016-12-02 18:00:00+01:00,237.0,4745.0,244.0,1002.0,830.0,8.0,413.0,75.0,262.0,2441.0,119.0,293.0,0.0,19.0,106.0
2016-12-02 19:00:00+01:00,238.0,4777.0,244.0,997.0,829.0,8.0,417.0,78.0,129.0,2444.0,120.0,295.0,0.0,20.0,114.0
