,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2016-07-01 00:00:00+02:00,51.29,2623.1800000000003,98.49,50.96,596.1400000000001,5.131,0.0,2.8080000000000003,1.536,28.92,81.18,,0.0,13.833300000000001,0.154
2016-07-01 01:00:00+02:00,51.29,2583.0,99.47,50.96,605.1600000000001,5.131,0.0,2.832,1.464,28.932000000000002,82.0,,0.0,13.833300000000001,0.154
2016-07-01 02:00:00+02:00,51.29,2562.5,100.45,50.96,601.0600000000001,5.131,0.0,2.832,1.44,28.98,82.0,,0.0,13.833300000000001,0.264
2016-07-01 03:00:00+02:00,51.29,2560.0400000000004,98.98,50.96,560.0600000000001,5.131,0.0,2.832,1.416,29.016000000000002,81.18,,0.0,13.833300000000001,0.374
2016-07-01 04:00:00+02:00,51.29,2548.5600000000004,98.98,50.96,504.3,5.131,0.0,2.832,1.3920000000000001,29.004,81.18,,0.0,13.833300000000001,0.209
2016-07-01 05:00:00+02:00,49.68,2514.1200000000003,97.51,50.96,536.2800000000001,5.131,0.0,2.8080000000000003,1.56,29.028000000000002,81.18,,0.656,13.833300000000001,0.253
2016-07-01 06:00:00+02:00,49.45,2618.26,105.35,122.5,577.2800000000001,5.131,0.0,2.52,4.392,29.016000000000002,82.82000000000001,,4.674,13.833300000000001,0.21999999999999997
2016-07-01 07:00:00+02:00,50.370000000000005,2662.5400000000004,107.31,236.18,572.36,5.131,7.272,2.52,7.32,28.98,92.66000000000001,,13.161000000000001,13.833300000000001,0.121
2016-07-01 08:00:00+02:00,50.370000000000005,2753.5600000000004,107.31,220.99,547.76,5.131,8.040000000000001,2.4,10.992,28.92,99.22000000000001,,26.650000000000002,13.833300000000001,0.09899999999999999
2016-07-01 09:00:00+02:00,50.370000000000005,2746.1800000000003,106.33,220.01,557.6,5.131,7.872,2.3040000000000003,11.016,28.944,96.76,,40.18,13.833300000000001,0.154
2016-07-01 10:00:00+02:00,50.370000000000005,2765.86,106.82,213.15,557.6,5.131,5.352,2.352,10.416,28.872,91.84,,49.036,13.833300000000001,0.23099999999999998
2016-07-01 11:00:00+02:00,49.22,2771.6000000000004,108.78,212.66,561.7,5.131,5.6160000000000005,2.352,10.728,28.824,86.92,,53.546,13.833300000000001,0.176
2016-07-01 12:00:00+02:00,49.22,2753.5600000000004,108.28999999999999,203.84,576.46,5.131,2.232,2.352,10.536,28.812,86.10000000000001,,53.874,13.833300000000001,0.209
2016-07-01 13:00:00+02:00,49.45,2690.42,110.74,202.85999999999999,564.98,5.131,1.056,2.3040000000000003,10.392,28.740000000000002,83.64,,53.136,13.833300000000001,0.187
